task_name,instance_id,instance_content,standard_output,cnlp_output,cnlp_score
task729_,29,"| Driveway--------------------------------------------------------------House | House |-------------------------------------------------------------- | Garage | House--------------------------------------------------------------LOT3 | LOT2 | LOT1 --------------------------------------------------------------(TEACHER) | (NEIGHBOR) | (CO-WORKER | | & BOSS)-------------------------------------------------------------On March 1, 1999, a landowner, the sole owner and occupant of lot 1, died and devised lot ito both his co-worker and his boss ""as their community property. "" The co-worker and boss were siblings, and neither was married. Lot 1 consisted of a single- family house with a yard, garage, and driveway. On May 1, 1999, the boss moved into the house on lot 1. One year later, the co-worker and the boss executed and delivered the following deed instrument to a neighbor "". . . hereby grant to (the neighbor) the northerly 30 feet of lot 1, consisting of the paved driveway now existing, to be used for the ingress and egress of motor vehicles, but should (the neighbor) or his heirs and assigns use said property for any other purpose, all the rights, privileges, and immunities herein granted shall cease and determine. "" In consideration for the said deed, the neighbor paid the co-worker and the boss $2,000 (which they divided equally). The deed was never recorded by the neighbor. Because the boss didn't own a car, she never used the driveway. Similarly, the neighbor never used the driveway because he unexpectedly had his driver's license suspended shortly after executing the above instrument. The boss died intestate on May 1, 2001, leaving her daughter as her sole heir. Following her mother's death, the daughter moved into the house on May 2, 2001. On June 1, 2001 the neighbor sold lot 2 to a professor by a deed that contained no mention of the driveway located on lot 1. The neighbor and the professor assumed that the latter had the right to use the driveway, so they didn't insert any recitations in their deed instrument regarding the driveway. Immediately upon her taking possession of the premises, the daughter began to use the driveway on lot 1. Consequently, she objected to the professor's use of the driveway. After the daughter refused to permit the professor to use the driveway, he brought suit to determine his right to continue use of the driveway. The professor should
(A)win, because he acquired an implied easement to use the driveway as owner of the dominant tenement. (B)win, because the neighbor's easement to use the driveway was conveyed to the professor. (C)lose, because the Statute of Frauds was not satisfied. (D)lose, because the neighbor's non-use of the driveway effectuated an abandonment of the easement.",B,The correct answer is (B).,1
task729_,30,"On Thursday, March 7, an owner's home was destroyed by fire. The owner's house was insured against such fire loss by an insurance company. According to the policy contract, the insured was required to notify the insurance company within 10 days following any loss due to fire or other catastrophe. The owner sued the insurance company to recover $750,000, which was the face amount that his home was insured for. The insurance company admitted that the owner's house was insured for that amount, though the company denied liability because it claimed that it had not received notice of the fire within the 10-day period as required by the policy. At trial, the owner calls his bookkeeper to testify. The bookkeeper proposes to testify that on March 11, the owner handed her an envelope and told her it contained a notice form for the insurance company, and that she mailed the envelope on his behalf. If the bookkeeper intends to establish that the envelope that the owner handed her contained the notice of fire loss, her proposed testimony is
(A)admissible, because the owner's statement to her is non-hearsay. (B)admissible, because a letter properly mailed is presumed received in due course. (C)inadmissible, because the owner's statement to the bookkeeper is not the best evidence. (D)inadmissible, because the owner's statement to the bookkeeper is hearsay not within any exception.",D,D,1
task729_,31,"The navy wanted to build a naval base on the north shore of an island in Hawaii. Situated along the north shore of this island were coral reefs which are the home of a very rare species of fish that are found only along the north shore area. Congress conducted hearings to decide whether to authorize the construction of the naval base. During the hearings, one of the speakers who addressed the congressional committee was a famous expert on oceanography and marine biology. The expert vehemently opposed the naval plan and stated that the construction would, in his opinion, result in the extinction of the rare species of fish. Congress thereafter approved the construction of the naval base and passed a bill providing necessary authorization and funding for the project. The expert has filed an action in federal district court seeking to enjoin the construction of the naval base on ecological grounds. Does the expert have adequate standing?
(A)Yes, because he has a personal stake in the litigation.  (B)Yes, because he is a recognized expert on marine biology and he testified at the congressional hearings.  (C)No, because the suit presents a nonjusticiable political question.  (D)No, because he is not suffering any actual harm or injury. ",D,"The expert does not have standing because he is not suffering any actual harm or injury. The Supreme Court has held that a plaintiff must usually show a direct and immediate personal injury due to the challenged government action. The expert's opposition to the naval base is based on his concern for the environment and the rare species of fish, but he does not allege that he uses the area for any purpose or that he will be directly harmed by the construction of the base. Thus, his suit is properly dismissed for lack of standing. (A) is incorrect because the expert does not have a personal stake in the outcome of the litigation. (B) is incorrect because the expert's status as an expert in his field does not confer standing on him. (C) is incorrect because this case does not involve a political question. The political question doctrine refers to certain constitutional issues that the judiciary refuses to decide because the Constitution has committed those issues to the legislative or executive branch. The construction of a naval base is not such an issue.",1
task729_,32,"A man placed the following advertisement in his local newspaper:""Public Auction Sale . . . without reserve December 7, 10:00 a. m. 110 Walnut St. , City, StateEntire furnishings of home must go: antiques, piano, pool table, appliances, tables, stereo system, etc. ""On the morning of December 7, a group of approximately 20 people showed up at the man's home. The first item the man put up for bid was an antique Baldwin grand piano. The man announced that the bidding would be ""without reserve"" and said, ""What's the opening bid on this beautiful Baldwin grand piano?"" A woman opened the bidding with $100. The man then commented, ""This piano is worth at least $5,000. What other bids am I offered?"" When the man did not receive any other bids, he informed the woman that he would not accept $100 and was removing the piano from the sale. If the woman asserts an action against the man for breach of contract, the woman will most likely
(A)prevail, because goods put up at an auction ""without reserve"" may not be withdrawn. (B)prevail, because whether or not the auction is ""without reserve,"" goods cannot be withdrawn after the auctioneer calls for bids. (C)not prevail, because at an auction ""without reserve,"" the auctioneer may withdraw goods until he announces completion of the sale. (D)not prevail, because at an auction ""without reserve,"" the auctioneer invites offers, which he may accept or reject.",A,"The woman will not prevail. An auction ""without reserve"" means that the seller is committing to sell the goods to the highest bidder, but it does not mean that the seller is precluded from withdrawing the goods from sale if no bids are made that meet the minimum price the seller is willing to accept. In this case, the woman's bid of $100 was not acceptable to the man, and he is permitted to withdraw the piano from sale.

UCC § 2-328(3). Thus, (A) and (B) are incorrect. (C) is incorrect because the auctioneer does not have to announce completion of the sale before withdrawing the goods.

At an auction with reserve, the seller is free to accept or reject any bid, and the seller may withdraw the goods from sale at any time prior to the acceptance of a bid.",0
task729_,33,"Two co-defendants were investment brokers at a bank. They had been employed by the bank for ten years. One day, they were unexpectedly fired by the bank's new manager. Apparently, the co-defendants' investments had not been performing well in the economic downturn. The co-defendants, upset and humiliated by their firing, vowed to get back at the bank. As their revenge, they decided to plant a bomb in the bank and demand $2,000,000. After receiving the money, they would then reveal the location of the bomb and provide details for defusing it. The co-defendants agreed that the bank should be given adequate warning so that nobody would be injured. In accordance with their plan, the co-defendants consulted the Internet, where they found all the information they needed on how to build a bomb. They built the bomb and placed it in a supply closet. Shortly thereafter, they phoned the bank and made a demand for the money. They said a bomb was in the bank and that it would explode in 24 hours unless the money was paid. The bank refused to pay the money. Realizing that their plan had gone awry, they drove to the bank to attempt to defuse the bomb. As they were driving back to the bank, the bomb exploded, killing 30 people. If the co-defendants are charged with murder and conspiracy to commit murder, which of the following statements is correct?
(A)Both co-defendants are guilty of felony murder, but neither is guilty of conspiracy to commit murder. (B)Both co-defendants are guilty of murder and conspiracy to commit murder. (C)Both co-defendants are guilty of conspiracy to commit murder, but not murder. (D)Both co-defendants are not guilty of murder and conspiracy to commit murder.",A,"The co-defendants are guilty of murder under the felony murder rule. The underlying felony is extortion (demanding money with a threat to detonate a bomb). The co-defendants are also guilty of conspiracy to commit murder. When the co-defendants made the demand for money in exchange for not detonating the bomb, they had the intent to commit extortion. When they threatened to kill 30 people if their demands were not met, they had the intent to kill, and thus, they are guilty of conspiracy to commit murder. (A) is wrong because the co-defendants had the intent to kill, and thus, they are guilty of conspiracy to commit murder. (C) is wrong because the co-defendants are guilty of murder under the felony murder rule. (D) is wrong for the reasons why (B) is correct.

ANSWER: B",0
task729_,34,"Water Works had a long-standing policy of offering employees $100 for suggestions actually used.  Due to inflation and a decline in the quantity and quality of suggestions received, Water Works decided to increase the award to $500.  Several suggestions were under consideration at that time.  Two days prior to the public announcement of the increase to $500, a suggestion by Farber was accepted and put into use.  Farber is seeking to collect $500. Farber is entitled to
(A)$500 because Water Works had decided to pay that amount. (B)$500 because the suggestion submitted will be used during the period that Water Works indicated it would pay $500. (C)$100 in accordance with the original offer. (D)Nothing if Water Works chooses not to pay since the offer was gratuitous.",C,"The correct answer is (C) $100 in accordance with the original offer.

According to the Restatement (Second) of Contracts, when an offer is accepted, the parties' bargain is struck and the terms of the contract are determined as of the time of acceptance. In this case, Farber's suggestion was accepted and put into use two days before the public announcement of the increase to $500. Therefore, the terms of the contract were determined at the time of acceptance, which was when the original offer of $100 was still in effect.

Water Works' decision to increase the award to $500 did not retroactively change the terms of the contract that had already been formed with Farber. Therefore, Farber is entitled to the original offer of $100.

The correct response is:

C",1
task729_,35,"A woman and a defendant entered into an arrangement where the woman promised to pay the defendant $10,000 to act as a surrogate mother. In return, the defendant agreed to be implanted with the woman's embryo and carry the baby to term. The woman paid the defendant the $10,000 upfront. During the seventh month of the pregnancy, the defendant changed her mind and decided to keep the child herself. The defendant moved out of state and gave birth to the baby, which she refuses to turn over to the woman. The defendant is guilty of
(A)no crime. (B)embezzlement. (C)kidnapping. (D)false pretenses.",A,D,0
task729_,36,"A woman lived in a town that has an ordinance that prohibits littering. While the woman was taking a stroll one morning, she passed a man who was standing on the sidewalk and eating a doughnut. As he finished the doughnut, the man wiped his mouth with a paper napkin. He then wadded up the napkin into a small ball and dropped it on the sidewalk. Seeing this, the woman stopped and admonished the man for throwing his trash on the ground. She told him about the town ordinance that prohibits littering and said that a police officer could give him a citation that would require him to pay a fine. The man was very insulted and annoyed to be lectured like this. If the man institutes a civil action against the woman, the man will most likely
(A)recover for battery. (B)recover for negligence. (C)not recover, because the fact that an ordinance prohibited the man's conduct would preclude recovery as a matter of law.  (D)not recover, because the woman's conduct was customary and reasonable under the circumstances. ",D,D,1
task729_,37,"A young woman who attended a rock concert at a nightclub was injured when the band opened its performance with illegal fireworks that ignited foam insulation in the club's ceiling and walls. The young woman sued the radio station that sponsored the performance. The radio station has moved for summary judgment, claiming that it owed no duty to audience members. The evidence has established the following facts: The station advertised its sponsorship on the radio and in print, distributed free tickets to the concert, and in print, distributed free tickets to the concert, staffed the event with the station's interns to assist with crowd control, and provided a station disc jockey to serve as master of ceremonies. The master of ceremonies had the authority to stop or delay the performance at any time on the basis of any safety concern. The station knew or should have known that the band routinely used unlicensed, illegal fireworks in its performances. Should the court grant the radio station's motion for summary judgment? 
(A)No, because there is sufficient evidence of knowledge and control on the part of the station to impose on it a duty of care to audience members. (B)No, because under respondeat superior, the radio station is vicariously liable for the negligent actions of the band. (C)Yes, because it is the band and the nightclub owners who owed audience members a duty of care. (D)Yes, because the conduct of the band in setting off illegal fireworks was criminal and setting off illegal fireworks was criminal and was a superseding cause as a matter of law.",A,A,1
task729_,38,"A developer wished to build an apartment house in a local city. He raised $1 million from various sources to fund the project. After searching for a vacant lot that would be sufficient for development, the developer concluded that there was not a suitable vacant lot available. Reluctantly, the developer concluded that he would have to purchase a developed lot, have the existing structures removed, and then build the apartment house. The developer was reluctant to do this, because he had not budgeted for the additional cost of buying a developed property and removing the development. After a search for an appropriate parcel, the developer purchased a large lot, developed with a single-story residential home, for $200,000. He then spent $50,000 having the residential home removed from the lot. Knowing that it would cost approximately $850,000 to build the apartment house, the developer realized he would need to raise another $100,000. He approached an investor about lending him $100,000. The investor was apprehensive about the project because the developer had not yet lined up a construction firm to build the apartment house. As a result, the parties signed the following written agreement:""The investor promises to lend to the developer $100,000 at 5 percent interest within 30 days, provided the developer contracts with a construction company to build the apartment house for no more than $850,000. Loan to be repaid at the rate of $1,000 per month, starting one month after the completion of the apartment house. The loan is to be secured by a mortgage on the property. ""The developer then contracted with a construction company to build the apartment for $800,000. After the contract was signed and construction had begun, the developer asked the investor when he would be receiving the $100,000 the investor promised to lend him. The investor replied, ""I've changed my mind. I think this is too risky an investment. I'm not going to lend you the money. ""In an appropriate action to secure specific performance of the investor's promise to lend him the $100,000, the developer will
(A)win, because there is a memorandum that satisfies the Statute of Frauds. (B)win, because land is unique, making the legal remedy inadequate. (C)lose, because the developer's only remedy is for damages. (D)lose, because the developer cannot show detrimental reliance.",C,"The developer will lose, because the investor's promise to lend the developer $100,000 was expressly conditioned upon the developer contracting with a construction company to build the apartment house for no more than $850,000. Although the developer did contract with a construction company to build the apartment house, the price was only $800,000, which failed to meet the condition in the agreement. Therefore, the investor was not obligated to lend the developer the $100,000, and the developer's only remedy, if any, would be in damages.

(A) is incorrect because, although the agreement is in writing and thus satisfies the Statute of Frauds, it expressly provides that the investor's promise to lend the developer $100,000 is conditioned upon the developer contracting with a construction company to build the apartment house for no more than $850,000. The condition was not met, because the developer contracted for the apartment house to be built for only $800,000. Thus, the investor was not obligated to lend the developer the $100,000. (B) is incorrect because even if land is unique, and the legal remedy inadequate, the developer cannot obtain specific performance of the investor's promise to lend him $100,000. The investor's promise was expressly conditioned upon the developer contracting with a construction company to build the apartment house for no more than $850,000. The condition was not met, because the developer contracted for the apartment house to be built for only $800,000. Thus, the investor was not obligated to lend the developer the $100,000. (D) is incorrect because the developer's detrimental reliance, if any, is irrelevant to determining whether the investor is obligated to lend the developer $100,000. The investor's promise was expressly conditioned upon the developer contracting with a construction company to build the apartment house for no more than $850,000. The condition was not met, because the developer contracted for the apartment house to be built for only $800,000. Thus, the investor was not obligated to lend the developer the $100,000.

The correct answer is C.",1
task729_,39,"A fan attended a minor league hockey game in his hometown. Unfortunately, he was only able to obtain tickets in the visitor's section. While at the game, he became involved in an altercation with a fan of the visiting team. When the fan cheered for a home team goal, the visiting fan turned around and threatened to kill the home fan if he didn't shut up. The home fan pulled a knife out of his pocket and stabbed the visiting fan in the arm. At his trial for aggravated assault, the home fan wants to introduce a statement from a witness who was standing next to the visiting fan at the game. The statement, which the witness had made earlier in the game when the home fan cheered for the home team, was, ""You'd better watch out. At a hockey game last week, the visiting fan put two guys in the hospital when they wouldn't shut up. One of them had 33 stitches after the visiting fan bashed his head against the steps. ""Assume that the witness's statement is offered as proof of the effect it produced in the home fan's mind. In this regard, the statement would most likely be
(A)admissible as non-hearsay. (B)admissible as a present sense impression. (C)inadmissible as hearsay not within any recognized exception. (D)inadmissible, because the statement is selfserving. ",A,"The witness's statement is an out-of-court statement that is being offered for the truth of the matter asserted - that the visiting fan was a violent person. As such, it is hearsay, and it does not fall within any recognized exception to the hearsay rule. (A) is incorrect because the statement is hearsay. The witness's statement is not being offered to prove the state of mind of the witness, but rather to prove that the visiting fan was a violent person. (B) is incorrect because the statement was not made while the visiting fan was beating up the two guys or immediately thereafter. The statement was made at a later time and is inadmissible as a present sense impression. (D) is incorrect because a statement is not inadmissible merely because it is self-serving. In this case, the witness's statement is inadmissible hearsay.

ANSWER: C",0
task729_,40,"A pedestrian was crossing the street when he was hit by a car. The pedestrian suffered a neck injury. The driver of the car that hit the pedestrian had auto insurance. A claims adjuster from that insurance company contacted the pedestrian and discussed the accident with him. The insurance adjuster said, ""You're not actually entitled to any compensation for these injuries, under the laws of this state; but I feel bad for you, and I'm a nice guy, so I'm willing to approve a $1,000 payment to you. "" The insurance adjuster knew that, in fact, the pedestrian would be entitled to compensation under the state's tort law. The pedestrian rejected the offer, retained an attorney, and wound up winning a $550,000 jury verdict on negligence claims against the driver. If the pedestrian asserts a claim against the insurance adjuster for misrepresentation, will the pedestrian prevail?
(A)Yes, because the insurance adjuster's $1,000 settlement offer was grossly inadequate. (B)Yes, because the insurance adjuster knew that laws of the state provided for recovery in such a case. (C)No, because the insurance adjuster's statements did not cause the pedestrian any monetary loss. (D)No, because the insurance adjuster did not have a fiduciary relationship requiring him to protect the pedestrian's interests.",C,"The pedestrian will not prevail because the adjuster's misrepresentation did not cause the pedestrian any harm. The pedestrian rejected the settlement offer and went on to win a substantial verdict. Thus, the pedestrian did not rely on the adjuster's misrepresentation. See Restatement (Second) of Torts § 552A. Thus, (B) is incorrect. (A) is incorrect because the adequacy of the settlement offer is irrelevant. The adjuster's statement about the law was fraudulent, but the offer itself was not. (D) is incorrect because the absence of a fiduciary relationship is not fatal to the pedestrian's claim. The adjuster's intentional misrepresentation gives rise to a claim even in the absence of a fiduciary relationship.

ANSWER: C",1
task729_,41,"A landlord is the owner in fee simple of a tract of land on which is situated a large office building. The landlord leases the land and building thereon to a tenant for a term of seven years, commencing on August 1, 2001, and terminating at midnight on July 31, 2008. The lease contains the following provisions""(1) The tenant covenants to keep the building on the leased premises insured against fire in the amount of $100,000. ""After three years of the lease had expired, the tenant assigned the entire balance of the lease period to a doctor, who took immediate possession of the leased property. Then in 2005, the doctor assigned his leasehold interest to a dentist. The dentist went into possession, but failed to pay any rent for two months. Soon afterwards, a fire spread from an adjoining building to the leased property, completely destroying the building thereon. While the tenant was in possession of the leased property, he carried a fire insurance policy on the premises in the amount of $100,000. However, the tenant allowed the policy to lapse after his assignment to the doctor. The doctor did carry insurance on the leased building, but only in the amount of $50,000. When the dentist took possession of the building, he did not obtain any fire insurance. The landlord learned that the building was not insured at the time of the fire as per the original agreement. In an action by the landlord against the tenant to recover for the fire loss, the landlord will most probably
(A)recover, because in accordance with the Rule in Spencer's Case, the covenant to maintain fire insurance would ""touch and concern"" the land. (B)recover, because the tenant's obligation to maintain fire insurance did not terminate after his assignment to the doctor. (C)not recover, because the covenant to provide fire insurance did not run with the land. (D)not recover, because the dentist, as assignee, would be liable for the fire loss.",B,B,1
task729_,42,"A doctor who was licensed to practice medicine in a particular state was convicted in state court of improperly distributing specified drugs by writing prescriptions for fictitious persons. Under state law, such an abuse of the prescription-writing privilege requires revocation of a doctor's license. After it received an official notification of the doctor's conviction, the state medical board revoked the doctor's license without affording the doctor any opportunity for a hearing. The doctor has sued the board in state court to set aside the revocation, alleging deprivation of property without due process of law because the board did not provide an opportunity for a trial-type hearing before revoking the license. The doctor does not deny the conviction or the factual basis for it. Which of the following is the strongest argument in support of the state medical board?
(A)A doctor's license to practice is a privilege, not a right, and therefore is not property within the meaning of the due process clause of the Fourteenth Amendment. (B)Due process requires a balancing of interests, and the state's interest in preventing drug abuse outweighs the doctor's interest in the particular procedure followed in the disciplinary proceeding. (C)The adjudicative facts necessary to revoke the doctor's license were determined in the criminal trial, and therefore due process does not require any further trial-type hearing. (D)The licensing board was required to summarily revoke the doctor's license because Article IV, Section 1, of the Constitution requires the licensing board to give full faith and credit to the doctor's criminal conviction.",C,"The strongest argument in support of the state medical board is that the adjudicative facts necessary to revoke the doctor's license were determined in the criminal trial, and therefore due process does not require any further trial-type hearing.

This argument is based on the principle that due process does not require a hearing when the facts are not in dispute. In this case, the doctor does not deny the conviction or the factual basis for it, so the adjudicative facts necessary to revoke the license have already been determined in the criminal trial. Therefore, the board's decision to revoke the license without a hearing does not violate the doctor's due process rights.

The other options are incorrect because:

(A) The idea that a doctor's license is a privilege, not a right, is not relevant to the due process analysis. Even if the license is considered a privilege, the doctor still has a property interest in it that is protected by the due process clause.

(B) While it is true that due process requires a balancing of interests, this argument is not the strongest one in support of the board. The board's decision to revoke the license without a hearing may still be considered arbitrary and capricious, even if the state's interest in preventing drug abuse is strong.

(D) The full faith and credit clause of the Constitution does not require the licensing board to give full faith and credit to the doctor's criminal conviction. The clause only requires states to give full faith and credit to the judgments of other states, not to the judgments of federal courts or to criminal convictions in general.

Therefore, the correct answer is (C).",1
task729_,43,"A driver of a car negligently hit a pedestrian. The pedestrian had an open wound and was rushed to the hospital for a blood transfusion. At the hospital she refused the transfusion because of religious beliefs. She died shortly thereafter. The physician verified that the patient would have fully recovered if she had agreed to treatment. What damages can the pedestrian's estate collect from the driver of the car?
(A)All damages for wrongful death because it is foreseeable that this kind of negligence could injure someone who will not accept treatment for religious reasons. (B)No damages, because the pedestrian's wrongdoing in not accepting treatment was the sole cause for her death. (C)Damages for the wound and the pain and suffering up to the point that she refused the transfusion. (D)No damages, because the pedestrian's refusal of treatment constitutes contributory negligence.",C,"The pedestrian's estate can collect damages for the wound and the pain and suffering up to the point that she refused the transfusion. 

The correct answer is (C).",1
task729_,44,"A victim was leaving his favorite local watering hole and contemplating a late night cheeseburger when he tripped over his own feet and fell on the sidewalk. A few moments later, the victim got up in a daze and stepped into the street, where he was struck by a car driven by the defendant, who was speeding, in violation of a regulation of state law. The victim died in the hospital two hours later. Which of the following is the most serious crime for which the defendant should be found guilty?
(A)Speeding. (B)Involuntary manslaughter. (C)Voluntary manslaughter. (D)Murder.",B,B,1
task729_,45,"A detective found a footprint from a left-foot shoe at a murder scene. The print was preserved appropriately as evidence. It had distinctive tread marks and an unusual wear pattern on the sole. It also had a ""V"" mark on the heel bottom that indicates the brand was a Victory shoe. The detective, armed with a proper search warrant, searched the suspect's apartment, where he found a shoe to a right foot that of the same size, and with a similar wear pattern and the same ""V"" mark as the shoeprint found at the scene. The shoe for the left foot was not found but the shoe for the right foot was seized from the suspect's closet and offered as evidence at trial. Is this admissible evidence?
(A)Yes, because it is direct evidence of guilt. (B)Yes, because it is appropriate circumstantial evidence of guilt. (C)No, because this shoe is irrelevant and will have no residue or other probative evidence relating to it. (D)No, because footprint evidence is highly speculative unless both shoes and shoe prints are offered and authenticated.",B,B,1
task729_,46,"A boyfriend stole a diamond necklace that he gave his girlfriend as a birthday present. At the time the boyfriend gave the necklace to his girlfriend, she did not know that it was stolen. Three weeks later, while the boyfriend and his girlfriend were lying in bed, she whispered in his ear, ""Gee, darling, I really love the diamond necklace you gave me. . . it must have cost a fortune. "" The boyfriend responded, ""Honey, the necklace didn't cost me anything. . . I stole it. "" Startled by her boyfriend's confession, the girlfriend broke down and started crying. Moments later, however, after regaining her composure, the girlfriend decided to keep the necklace. The girlfriend is guilty of
(A)receiving stolen property. (B)larceny. (C)larceny by trick. (D)no crime.",D,"The girlfriend is guilty of receiving stolen property. At the time she received the necklace, she had no knowledge that it was stolen. However, after she learned that the necklace was stolen, she made a conscious decision to keep it. At that point, she committed the crime of receiving stolen property. (B) is incorrect because larceny requires a trespassory taking and carrying away of the personal property of another. Here, the girlfriend never took possession of the necklace; it was given to her. (C) is incorrect because larceny by trick requires that the owner be deprived of his property by the trick. Here, the girlfriend did not obtain title to the necklace by fraud or deception. (D) is incorrect because (A) is correct.",0
task729_,47,"A man owned a house where he lived with his family. The man was convicted of selling large quantities of an illegal drug from his house. Acting under a state law authorizing the destruction of buildings that are used for illegal activity, the city destroyed the manÕs house. The manÕs family then rented an apartment and demanded that the city pay the rent for that temporary residence. The family relied on a state law providing that any person who was dispossessed of his or her place of residence because of the actions of city officials was entitled to replacement housing at the cityÕs expense until permanent substitute housing could be found. When the city refused to pay the rent for the apartment, the manÕs family sued the city in a state trial court claiming a right to such payment under both the state law and the due process clause of the Fourteenth Amendment to the United States Constitution. The highest state court ruled for the family. Although the court decided that the family had no right to payment under the state law, it held that the Fourteenth Amendment entitled the family to payment of the rent for the temporary apart-ment. In its opinion, the highest state court indicated that in several of its decisions it had found cities liable for compen-sation in similar situations on the basis of the due process clause of the state constitution. But the highest state court declined to base its holding on the state constitution because that issue had not been properly raised in the case. The city then filed a petition for a writ of certiorari in the United States Supreme Court. Does the Court have jurisdiction to review the merits of this case?
(A)Yes, because the highest state court based its decision wholly on federal law grounds. (B)Yes, because the federal and state law issues in this case are so intertwined that a resolution of the federal law issues is necessary to facilitate a proper determination of the state law issues. (C)No, because the decision of the highest state court ren-ders the case moot. (D)No, because independent state law grounds could have been used to justify the result in this case.",A,"The Supreme Court does not have jurisdiction to review the merits of this case because the highest state court's decision is supported by an independent state law ground. Although the highest state court did not rely on the state constitution in its disposition of the case, the court's opinion indicates that the state constitution would have provided an alternative basis for exactly the same result. Thus, even if the Supreme Court were to reverse the highest state court's federal constitutional ruling, the result in the case would not change, and hence the case is not a suitable vehicle for the exercise of the Court's appellate jurisdiction.

(A) is not correct because the rule that it recites does not exist. The highest state court's reliance on federal law grounds does not by itself confer jurisdiction on the Supreme Court. In order for the Supreme Court to have jurisdiction, there must not be any independent state law ground that could have been used to support the state court's decision. In this case, the state law issue was properly raised below, was considered by the state's highest court, and was rejected in favor of federal law grounds. Nonetheless, the Supreme Court does not have jurisdiction because, as the highest state court's opinion makes clear, the state constitution could have been used to support the same result, and thus the state court's ruling was not wholly dependent on federal law grounds.

(B) is not correct because the rule that it states does not exist. It is not enough to confer jurisdiction on the Supreme Court that the federal and state issues are ""intertwined."" The Supreme Court has jurisdiction to review a decision by the highest state court only if the state court's decision is based wholly on federal grounds, and if the disposition of the case would be materially different after reversal of the federal grounds by the Supreme Court. Here, even if the Supreme Court were to reverse the state court's ruling on the federal issue, the result in the case would be the same, because the state court's opinion indicates that the state constitution could have been used to support the same result.

(C) is not correct because the decision of the highest state court does not render the case moot. The case would be moot only if the controversy had ceased to exist, so that it would no longer be possible to provide any ""effectual"" relief to the parties. The fact that the state court's ruling was based on federal rather than state law grounds does not render the case moot.",0
task729_,48,"A grocery store purchased a large mirror to hang on a wall in the store. Along with the mirror itself, the manufacturer provided brackets and bolts to be used for hanging the mirror. The grocery store paid a local carpenter to come in and hang the mirror. A few days after the carpenter installed the mirror, the mirror suddenly fell from the wall because of a defect in the brackets. It struck a shopper on the head, causing serious injuries to him. If the shopper asserts a claim against the carpenter based on strict liability in tort, the plaintiff will
(A)prevail, because the brackets were defective when installed. (B)prevail, because it would be abnormally dangerous to maintain such a large mirror on the wall of a retail outlet. (C)not prevail, because the carpenter was not engaged in the sale of the mirror. (D)not prevail, because the carpenter had no relationship of privily with the plaintiff.",C,C,1
task729_,49,"A landlord is the owner in fee simple of a tract of land on which is situated a large office building. The landlord leases the land and building thereon to a tenant for a term of seven years, commencing on August 1, 2001, and terminating at midnight on July 31, 2008. The lease contains the following provisions:""(1) The tenant covenants to pay the rent of $750 per month on the first day of each month. ""After three years of the lease had expired, the tenant assigned the entire balance of the lease period to an attorney, who took immediate possession of the leased property. Then in 2005, the attorney assigned his leasehold interest to a doctor. The doctor went into possession, but failed to pay any rent for two months. After the doctor failed to make his rental payments for the first two months of his lease, the landlord brought suit against the tenant to recover for the unpaid rent. Judgment should be for
(A)the landlord, because the tenant's contractual obligation under the lease survived the assignments. (B)the landlord, because he did not object to the assignments. (C)the tenant, because the doctor, as assignee, would only be held liable. (D)the tenant, because his assignment to the attorney constituted a novation, thereby extinguishing his obligation to pay rent.",A,"An assignment of a lease by a tenant occurs where the tenant transfers all his rights and duties under a lease to another party (an ""assignee"") for the entire length of time remaining on the lease. Even after making an assignment, however, an assignor remains liable to the landlord for payments due on the lease, unless the landlord releases the assignor from such liability. In this case, the facts indicate that the tenant assigned his entire interest in the lease to the attorney, who then assigned his interest to the doctor. Because the tenant's assignment was of the entire leasehold interest, the tenant remains liable to the landlord for the doctor's failure to pay rent, unless the landlord expressly released the tenant from such liability. Because the facts do not indicate that the landlord undertook to release the tenant from liability, the tenant remains liable for the rent, and answer

(A) is correct. (B) is incorrect because the landlord's failure to object to the assignments is irrelevant to the determination of whether the tenant remains liable for the rent. (C) is incorrect because the doctor's liability to the landlord does not discharge the tenant's liability. Rather, both the tenant and the doctor are liable to the landlord for the rent. (D) is incorrect because an assignment does not effect a novation, or a release, of the assignor's obligations under the lease.",1
task729_,50,"A defendant was arrested and charged with arson, which in this jurisdiction is defined as the ""malicious or intentional burning of any structure or dwelling. "" When the defendant was arrested, he was inside a warehouse that was engulfed in flames. At the time he was apprehended, the police found in his possession a book of matches with four matches missing. At trial, the prosecution introduced the book of matches into evidence. Following closing arguments, and before the jury retired for deliberations, the judge gave instructions concerning the law of the case. The judge instructed the jury that it could infer the defendant's intent to set the fire based on the fact that four matches were missing from the matchbook. This instruction was specifically objected to by the defense counsel. The judge's jury instruction concerning the defendant's intent was
(A)proper, because it constituted a rebuttable presumption of fact. (B)proper, because it constituted a permissible inference. (C)improper, because the prosecution must prove each element of the crime beyond a reasonable doubt. (D)improper, because the instruction shifts the burden of persuasion from the prosecution to the defendant defense.",B,B,1
