task_name,instance_id,instance_content,standard_output,cnlp_output,cnlp_score
task729_,38,"A developer wished to build an apartment house in a local city. He raised $1 million from various sources to fund the project. After searching for a vacant lot that would be sufficient for development, the developer concluded that there was not a suitable vacant lot available. Reluctantly, the developer concluded that he would have to purchase a developed lot, have the existing structures removed, and then build the apartment house. The developer was reluctant to do this, because he had not budgeted for the additional cost of buying a developed property and removing the development. After a search for an appropriate parcel, the developer purchased a large lot, developed with a single-story residential home, for $200,000. He then spent $50,000 having the residential home removed from the lot. Knowing that it would cost approximately $850,000 to build the apartment house, the developer realized he would need to raise another $100,000. He approached an investor about lending him $100,000. The investor was apprehensive about the project because the developer had not yet lined up a construction firm to build the apartment house. As a result, the parties signed the following written agreement:""The investor promises to lend to the developer $100,000 at 5 percent interest within 30 days, provided the developer contracts with a construction company to build the apartment house for no more than $850,000. Loan to be repaid at the rate of $1,000 per month, starting one month after the completion of the apartment house. The loan is to be secured by a mortgage on the property. ""The developer then contracted with a construction company to build the apartment for $800,000. After the contract was signed and construction had begun, the developer asked the investor when he would be receiving the $100,000 the investor promised to lend him. The investor replied, ""I've changed my mind. I think this is too risky an investment. I'm not going to lend you the money. ""In an appropriate action to secure specific performance of the investor's promise to lend him the $100,000, the developer will
(A)win, because there is a memorandum that satisfies the Statute of Frauds. (B)win, because land is unique, making the legal remedy inadequate. (C)lose, because the developer's only remedy is for damages. (D)lose, because the developer cannot show detrimental reliance.",C,"B
",0
task729_,39,"A fan attended a minor league hockey game in his hometown. Unfortunately, he was only able to obtain tickets in the visitor's section. While at the game, he became involved in an altercation with a fan of the visiting team. When the fan cheered for a home team goal, the visiting fan turned around and threatened to kill the home fan if he didn't shut up. The home fan pulled a knife out of his pocket and stabbed the visiting fan in the arm. At his trial for aggravated assault, the home fan wants to introduce a statement from a witness who was standing next to the visiting fan at the game. The statement, which the witness had made earlier in the game when the home fan cheered for the home team, was, ""You'd better watch out. At a hockey game last week, the visiting fan put two guys in the hospital when they wouldn't shut up. One of them had 33 stitches after the visiting fan bashed his head against the steps. ""Assume that the witness's statement is offered as proof of the effect it produced in the home fan's mind. In this regard, the statement would most likely be
(A)admissible as non-hearsay. (B)admissible as a present sense impression. (C)inadmissible as hearsay not within any recognized exception. (D)inadmissible, because the statement is selfserving. ",A,"A
",1
task729_,40,"A pedestrian was crossing the street when he was hit by a car. The pedestrian suffered a neck injury. The driver of the car that hit the pedestrian had auto insurance. A claims adjuster from that insurance company contacted the pedestrian and discussed the accident with him. The insurance adjuster said, ""You're not actually entitled to any compensation for these injuries, under the laws of this state; but I feel bad for you, and I'm a nice guy, so I'm willing to approve a $1,000 payment to you. "" The insurance adjuster knew that, in fact, the pedestrian would be entitled to compensation under the state's tort law. The pedestrian rejected the offer, retained an attorney, and wound up winning a $550,000 jury verdict on negligence claims against the driver. If the pedestrian asserts a claim against the insurance adjuster for misrepresentation, will the pedestrian prevail?
(A)Yes, because the insurance adjuster's $1,000 settlement offer was grossly inadequate. (B)Yes, because the insurance adjuster knew that laws of the state provided for recovery in such a case. (C)No, because the insurance adjuster's statements did not cause the pedestrian any monetary loss. (D)No, because the insurance adjuster did not have a fiduciary relationship requiring him to protect the pedestrian's interests.",C,"B
",0
task729_,41,"A landlord is the owner in fee simple of a tract of land on which is situated a large office building. The landlord leases the land and building thereon to a tenant for a term of seven years, commencing on August 1, 2001, and terminating at midnight on July 31, 2008. The lease contains the following provisions""(1) The tenant covenants to keep the building on the leased premises insured against fire in the amount of $100,000. ""After three years of the lease had expired, the tenant assigned the entire balance of the lease period to a doctor, who took immediate possession of the leased property. Then in 2005, the doctor assigned his leasehold interest to a dentist. The dentist went into possession, but failed to pay any rent for two months. Soon afterwards, a fire spread from an adjoining building to the leased property, completely destroying the building thereon. While the tenant was in possession of the leased property, he carried a fire insurance policy on the premises in the amount of $100,000. However, the tenant allowed the policy to lapse after his assignment to the doctor. The doctor did carry insurance on the leased building, but only in the amount of $50,000. When the dentist took possession of the building, he did not obtain any fire insurance. The landlord learned that the building was not insured at the time of the fire as per the original agreement. In an action by the landlord against the tenant to recover for the fire loss, the landlord will most probably
(A)recover, because in accordance with the Rule in Spencer's Case, the covenant to maintain fire insurance would ""touch and concern"" the land. (B)recover, because the tenant's obligation to maintain fire insurance did not terminate after his assignment to the doctor. (C)not recover, because the covenant to provide fire insurance did not run with the land. (D)not recover, because the dentist, as assignee, would be liable for the fire loss.",B,"B
",1
task729_,42,"A doctor who was licensed to practice medicine in a particular state was convicted in state court of improperly distributing specified drugs by writing prescriptions for fictitious persons. Under state law, such an abuse of the prescription-writing privilege requires revocation of a doctor's license. After it received an official notification of the doctor's conviction, the state medical board revoked the doctor's license without affording the doctor any opportunity for a hearing. The doctor has sued the board in state court to set aside the revocation, alleging deprivation of property without due process of law because the board did not provide an opportunity for a trial-type hearing before revoking the license. The doctor does not deny the conviction or the factual basis for it. Which of the following is the strongest argument in support of the state medical board?
(A)A doctor's license to practice is a privilege, not a right, and therefore is not property within the meaning of the due process clause of the Fourteenth Amendment. (B)Due process requires a balancing of interests, and the state's interest in preventing drug abuse outweighs the doctor's interest in the particular procedure followed in the disciplinary proceeding. (C)The adjudicative facts necessary to revoke the doctor's license were determined in the criminal trial, and therefore due process does not require any further trial-type hearing. (D)The licensing board was required to summarily revoke the doctor's license because Article IV, Section 1, of the Constitution requires the licensing board to give full faith and credit to the doctor's criminal conviction.",C,"C
",1
task729_,43,"A driver of a car negligently hit a pedestrian. The pedestrian had an open wound and was rushed to the hospital for a blood transfusion. At the hospital she refused the transfusion because of religious beliefs. She died shortly thereafter. The physician verified that the patient would have fully recovered if she had agreed to treatment. What damages can the pedestrian's estate collect from the driver of the car?
(A)All damages for wrongful death because it is foreseeable that this kind of negligence could injure someone who will not accept treatment for religious reasons. (B)No damages, because the pedestrian's wrongdoing in not accepting treatment was the sole cause for her death. (C)Damages for the wound and the pain and suffering up to the point that she refused the transfusion. (D)No damages, because the pedestrian's refusal of treatment constitutes contributory negligence.",C,"C
",1
task729_,44,"A victim was leaving his favorite local watering hole and contemplating a late night cheeseburger when he tripped over his own feet and fell on the sidewalk. A few moments later, the victim got up in a daze and stepped into the street, where he was struck by a car driven by the defendant, who was speeding, in violation of a regulation of state law. The victim died in the hospital two hours later. Which of the following is the most serious crime for which the defendant should be found guilty?
(A)Speeding. (B)Involuntary manslaughter. (C)Voluntary manslaughter. (D)Murder.",B,"B
",1
task729_,45,"A detective found a footprint from a left-foot shoe at a murder scene. The print was preserved appropriately as evidence. It had distinctive tread marks and an unusual wear pattern on the sole. It also had a ""V"" mark on the heel bottom that indicates the brand was a Victory shoe. The detective, armed with a proper search warrant, searched the suspect's apartment, where he found a shoe to a right foot that of the same size, and with a similar wear pattern and the same ""V"" mark as the shoeprint found at the scene. The shoe for the left foot was not found but the shoe for the right foot was seized from the suspect's closet and offered as evidence at trial. Is this admissible evidence?
(A)Yes, because it is direct evidence of guilt. (B)Yes, because it is appropriate circumstantial evidence of guilt. (C)No, because this shoe is irrelevant and will have no residue or other probative evidence relating to it. (D)No, because footprint evidence is highly speculative unless both shoes and shoe prints are offered and authenticated.",B,"B
",1
task729_,46,"A boyfriend stole a diamond necklace that he gave his girlfriend as a birthday present. At the time the boyfriend gave the necklace to his girlfriend, she did not know that it was stolen. Three weeks later, while the boyfriend and his girlfriend were lying in bed, she whispered in his ear, ""Gee, darling, I really love the diamond necklace you gave me. . . it must have cost a fortune. "" The boyfriend responded, ""Honey, the necklace didn't cost me anything. . . I stole it. "" Startled by her boyfriend's confession, the girlfriend broke down and started crying. Moments later, however, after regaining her composure, the girlfriend decided to keep the necklace. The girlfriend is guilty of
(A)receiving stolen property. (B)larceny. (C)larceny by trick. (D)no crime.",D,"A
",0
task729_,47,"A man owned a house where he lived with his family. The man was convicted of selling large quantities of an illegal drug from his house. Acting under a state law authorizing the destruction of buildings that are used for illegal activity, the city destroyed the manÕs house. The manÕs family then rented an apartment and demanded that the city pay the rent for that temporary residence. The family relied on a state law providing that any person who was dispossessed of his or her place of residence because of the actions of city officials was entitled to replacement housing at the cityÕs expense until permanent substitute housing could be found. When the city refused to pay the rent for the apartment, the manÕs family sued the city in a state trial court claiming a right to such payment under both the state law and the due process clause of the Fourteenth Amendment to the United States Constitution. The highest state court ruled for the family. Although the court decided that the family had no right to payment under the state law, it held that the Fourteenth Amendment entitled the family to payment of the rent for the temporary apart-ment. In its opinion, the highest state court indicated that in several of its decisions it had found cities liable for compen-sation in similar situations on the basis of the due process clause of the state constitution. But the highest state court declined to base its holding on the state constitution because that issue had not been properly raised in the case. The city then filed a petition for a writ of certiorari in the United States Supreme Court. Does the Court have jurisdiction to review the merits of this case?
(A)Yes, because the highest state court based its decision wholly on federal law grounds. (B)Yes, because the federal and state law issues in this case are so intertwined that a resolution of the federal law issues is necessary to facilitate a proper determination of the state law issues. (C)No, because the decision of the highest state court ren-ders the case moot. (D)No, because independent state law grounds could have been used to justify the result in this case.",A,"D
",0
task729_,48,"A grocery store purchased a large mirror to hang on a wall in the store. Along with the mirror itself, the manufacturer provided brackets and bolts to be used for hanging the mirror. The grocery store paid a local carpenter to come in and hang the mirror. A few days after the carpenter installed the mirror, the mirror suddenly fell from the wall because of a defect in the brackets. It struck a shopper on the head, causing serious injuries to him. If the shopper asserts a claim against the carpenter based on strict liability in tort, the plaintiff will
(A)prevail, because the brackets were defective when installed. (B)prevail, because it would be abnormally dangerous to maintain such a large mirror on the wall of a retail outlet. (C)not prevail, because the carpenter was not engaged in the sale of the mirror. (D)not prevail, because the carpenter had no relationship of privily with the plaintiff.",C,"C
",1
task729_,49,"A landlord is the owner in fee simple of a tract of land on which is situated a large office building. The landlord leases the land and building thereon to a tenant for a term of seven years, commencing on August 1, 2001, and terminating at midnight on July 31, 2008. The lease contains the following provisions:""(1) The tenant covenants to pay the rent of $750 per month on the first day of each month. ""After three years of the lease had expired, the tenant assigned the entire balance of the lease period to an attorney, who took immediate possession of the leased property. Then in 2005, the attorney assigned his leasehold interest to a doctor. The doctor went into possession, but failed to pay any rent for two months. After the doctor failed to make his rental payments for the first two months of his lease, the landlord brought suit against the tenant to recover for the unpaid rent. Judgment should be for
(A)the landlord, because the tenant's contractual obligation under the lease survived the assignments. (B)the landlord, because he did not object to the assignments. (C)the tenant, because the doctor, as assignee, would only be held liable. (D)the tenant, because his assignment to the attorney constituted a novation, thereby extinguishing his obligation to pay rent.",A,"A
",1
task729_,50,"A defendant was arrested and charged with arson, which in this jurisdiction is defined as the ""malicious or intentional burning of any structure or dwelling. "" When the defendant was arrested, he was inside a warehouse that was engulfed in flames. At the time he was apprehended, the police found in his possession a book of matches with four matches missing. At trial, the prosecution introduced the book of matches into evidence. Following closing arguments, and before the jury retired for deliberations, the judge gave instructions concerning the law of the case. The judge instructed the jury that it could infer the defendant's intent to set the fire based on the fact that four matches were missing from the matchbook. This instruction was specifically objected to by the defense counsel. The judge's jury instruction concerning the defendant's intent was
(A)proper, because it constituted a rebuttable presumption of fact. (B)proper, because it constituted a permissible inference. (C)improper, because the prosecution must prove each element of the crime beyond a reasonable doubt. (D)improper, because the instruction shifts the burden of persuasion from the prosecution to the defendant defense.",B,"C
",0
